GGBKTAO02BMKMF	primer	152	172
GGBKTAO02BZ6IH	primer	1	21
GGBKTAO02BZW3B	primer	1	21
GGBKTAO02BZW3B	primer	229	249
GGBKTAO02BWKWI	primer	1	21
GGBKTAO02BWKWI	primer	161	181
GGBKTAO02BLLZF	primer	1	21
GGBKTAO02BNGBA	primer	1	21
GGBKTAO02BW3VT	primer	1	21
GGBKTAO02BUQKC	primer	1	21
GGBKTAO02BUQKC	primer	355	375
GGBKTAO02BVPFX	primer	1	21
GGBKTAO02B1K1V	primer	1	21
GGBKTAO02BO4A7	primer	1	21
GGBKTAO02BO4A7	primer	132	152
GGBKTAO02BT7NI	primer	1	21
GGBKTAO02BV121	primer	1	21
GGBKTAO02BVYTP	primer	1	21
GGBKTAO02BMA5S	primer	1	21
GGBKTAO02BSGFE	primer	1	21
GGBKTAO02BPTL8	primer	1	21
GGBKTAO02BPTL8	primer	340	360
GGBKTAO02BSSZ9	primer	1	21
GGBKTAO02BN8R0	primer	1	21
GGBKTAO02BWXJO	primer	1	21
GGBKTAO02BWXJO	primer	359	379
GGBKTAO02BUZ3X	primer	1	21
GGBKTAO02BQFOP	primer	1	21
GGBKTAO02BZZ5R	primer	1	21
GGBKTAO02BN5LK	primer	1	21
GGBKTAO02BYB5V	primer	1	21
GGBKTAO02BYB5V	primer	254	274
GGBKTAO02BOE4I	primer	1	21
GGBKTAO02BU6FE	primer	1	21
GGBKTAO02BT4I3	primer	1	21
GGBKTAO02BT4I3	primer	258	278
GGBKTAO02BLIPH	primer	1	21
GGBKTAO02BYYAY	primer	1	21
GGBKTAO02BPTJ1	primer	1	21
GGBKTAO02BV8CB	primer	1	21
GGBKTAO02BV8CB	primer	153	173
GGBKTAO02BVSHY	primer	1	21
GGBKTAO02BWBFS	primer	1	21
GGBKTAO02BOH7L	primer	1	21
GGBKTAO02BOH7L	primer	180	200
GGBKTAO02BO39L	primer	1	21
GGBKTAO02BO39L	primer	353	373
GGBKTAO02BMQXZ	primer	1	21
GGBKTAO02BMQXZ	primer	227	247
GGBKTAO02BMQ2O	primer	1	21
GGBKTAO02BXMUZ	primer	1	21
GGBKTAO02BXMUZ	primer	209	229
GGBKTAO02BSPW0	primer	1	21
GGBKTAO02BVI3U	primer	1	21
GGBKTAO02BLFJ7	primer	1	21
GGBKTAO02BLFJ7	primer	499	519
GGBKTAO02BO06J	primer	1	21
GGBKTAO02B0YXW	primer	1	21
GGBKTAO02B0YXW	primer	142	162
GGBKTAO02BLITU	primer	1	21
GGBKTAO02BRXIB	primer	1	21
GGBKTAO02B1XSC	primer	1	21
GGBKTAO02BUG4W	primer	1	21
GGBKTAO02BUG4W	primer	167	187
GGBKTAO02BRKSW	primer	1	21
GGBKTAO02BMKLV	primer	1	21
GGBKTAO02BQCIR	primer	1	21
GGBKTAO02BN8QM	primer	1	21
GGBKTAO02BN8QM	primer	144	164
GGBKTAO02BWXJD	primer	470	490
GGBKTAO02BSMQ6	primer	1	21
GGBKTAO02B0I7B	primer	1	21
GGBKTAO02B0I7B	primer	340	360
GGBKTAO02BZ6LS	primer	1	21
GGBKTAO02BZ6LS	primer	222	242
GGBKTAO02B0Y04	primer	1	21
GGBKTAO02BL4S5	primer	1	21
GGBKTAO02BSZGB	primer	1	21
GGBKTAO02BSZGB	primer	154	174
GGBKTAO02BVYWF	primer	1	21
GGBKTAO02BMXAI	primer	1	21
GGBKTAO02BMXAI	primer	142	162
GGBKTAO02BNSUO	primer	1	21
GGBKTAO02BNSUO	primer	247	267
GGBKTAO02B1RH8	primer	1	21
GGBKTAO02BNMN8	primer	1	21
GGBKTAO02BN5HV	primer	1	21
GGBKTAO02BT4JE	primer	1	21
GGBKTAO02BL1M7	primer	1	21
GGBKTAO02BL1M7	primer	340	360
GGBKTAO02BWBF0	primer	1	21
GGBKTAO02BXS7M	primer	1	21
GGBKTAO02BXS7M	primer	256	276
GGBKTAO02BVVL8	primer	1	21
GGBKTAO02BVVL8	primer	312	332
GGBKTAO02BPQES	primer	1	21
GGBKTAO02BXWES	primer	1	21
GGBKTAO02BXWES	primer	230	250
GGBKTAO02BUG18	primer	1	21
GGBKTAO02BVL5P	primer	1	21
GGBKTAO02B10UR	primer	1	21
GGBKTAO02BTB00	primer	1	21
GGBKTAO02BLLWH	primer	1	21
GGBKTAO02BLLWH	primer	246	266
GGBKTAO02B05CB	primer	1	21
GGBKTAO02B05CB	primer	208	228
GGBKTAO02BPGXI	primer	1	21
GGBKTAO02BUNDF	primer	1	21
GGBKTAO02BUNDF	primer	298	318
GGBKTAO02BSGDQ	primer	1	21
GGBKTAO02B0YZB	primer	1	21
GGBKTAO02B0YZB	primer	351	371
GGBKTAO02BMNS7	primer	1	21
GGBKTAO02BY7QZ	primer	1	21
GGBKTAO02BU9HW	primer	1	21
GGBKTAO02BWEM2	primer	1	21
GGBKTAO02BYLMB	primer	1	21
GGBKTAO02BREJP	primer	1	21
GGBKTAO02BTUZI	primer	1	21
GGBKTAO02BYU40	primer	1	21
GGBKTAO02BYU40	primer	246	266
GGBKTAO02BS8TU	primer	1	21
GGBKTAO02BS8TU	primer	302	322
GGBKTAO02BXWBO	primer	1	21
GGBKTAO02BXWBO	primer	223	243
GGBKTAO02BL4VD	primer	1	21
GGBKTAO02BPQDJ	primer	1	21
GGBKTAO02BY4JT	primer	1	21
GGBKTAO02BY4JT	primer	363	383
GGBKTAO02B0FYC	primer	1	21
GGBKTAO02B0FYC	primer	267	287
GGBKTAO02BT7OE	primer	1	21
GGBKTAO02B0F1X	primer	1	21
GGBKTAO02BYX79	primer	1	21
GGBKTAO02BM0ER	primer	1	21
GGBKTAO02BO7FP	primer	1	21
GGBKTAO02BQFQS	primer	1	21
GGBKTAO02B134B	primer	1	21
GGBKTAO02BYIHW	primer	1	21
GGBKTAO02BYIHW	primer	284	304
GGBKTAO02B1ER4	primer	1	21
GGBKTAO02BVPAO	primer	1	21
GGBKTAO02BUDVQ	primer	1	21
GGBKTAO02BMXDQ	primer	1	21
GGBKTAO02BMXDQ	primer	337	357
GGBKTAO02BS8WU	primer	1	21
GGBKTAO02BPNA3	primer	1	21
GGBKTAO02BP25B	primer	1	21
GGBKTAO02BVCRD	primer	1	21
GGBKTAO02BQSCZ	primer	1	21
GGBKTAO02BQSCZ	primer	339	359
GGBKTAO02BV431	primer	1	21
GGBKTAO02BPWRP	primer	1	21
GGBKTAO02BNJFM	primer	1	21
GGBKTAO02BQ731	primer	1	21
GGBKTAO02BQ731	primer	220	240
GGBKTAO02BNF8R	primer	1	21
GGBKTAO02BQSGH	primer	1	21
GGBKTAO02BRKUD	primer	1	21
GGBKTAO02BRKUD	primer	243	263
GGBKTAO02BVSIM	primer	1	21
GGBKTAO02BWBHE	primer	1	21
GGBKTAO02BWBHE	primer	343	363
GGBKTAO02BM9ZJ	primer	1	21
GGBKTAO02B0MBS	primer	1	21
GGBKTAO02BWXNW	primer	1	21
GGBKTAO02BVVQY	primer	1	21
GGBKTAO02BPQD2	primer	1	21
GGBKTAO02BPQD2	primer	465	485
GGBKTAO02B08G8	primer	1	21
GGBKTAO02B08G8	primer	307	327
GGBKTAO02BORMQ	primer	1	21
GGBKTAO02BT09J	primer	1	21
GGBKTAO02BLVEU	primer	1	21
GGBKTAO02BXS7F	primer	1	21
GGBKTAO02BXS7F	primer	370	390
GGBKTAO02BT4H5	primer	1	21
GGBKTAO02BPALY	primer	1	21
GGBKTAO02BPALY	primer	403	423
GGBKTAO02BNC65	primer	1	21
GGBKTAO02BNC65	primer	153	173
GGBKTAO02BPGXL	primer	1	21
GGBKTAO02BM9XK	primer	1	21
GGBKTAO02BU6FP	primer	1	21
GGBKTAO02BSGGQ	primer	1	21
GGBKTAO02BSGGQ	primer	198	218
GGBKTAO02BW0RB	primer	1	21
GGBKTAO02BP9CQ	primer	1	21
GGBKTAO02BQCL9	primer	1	21
GGBKTAO02BQCL9	primer	426	446
GGBKTAO02BRHMB	primer	1	21
GGBKTAO02BPM9G	primer	1	21
GGBKTAO02BTUW4	primer	1	21
GGBKTAO02BTUW4	primer	154	174
GGBKTAO02BP233	primer	1	21
GGBKTAO02BP233	primer	354	374
GGBKTAO02BUTQA	primer	1	21
GGBKTAO02BO050	primer	1	21
GGBKTAO02BXMXV	primer	1	21
GGBKTAO02B1BJ3	primer	1	21
GGBKTAO02B1BJ3	primer	143	163
GGBKTAO02BOX2R	primer	1	21
GGBKTAO02BZ3DL	primer	1	21
GGBKTAO02BZ3DL	primer	162	182
GGBKTAO02BPQIZ	primer	1	21
GGBKTAO02BPQIZ	primer	206	226
GGBKTAO02BLIQ5	primer	1	21
GGBKTAO02BM0HQ	primer	1	21
GGBKTAO02BL4SL	primer	1	21
GGBKTAO02BOE2P	primer	1	21
GGBKTAO02BL4VS	primer	1	21
GGBKTAO02BUDX1	primer	1	21
GGBKTAO02BUDX1	primer	174	194
GGBKTAO02BVCRR	primer	1	21
GGBKTAO02BS2JR	primer	1	21
GGBKTAO02BS2JR	primer	339	359
GGBKTAO02BLYL6	primer	1	21
GGBKTAO02BSJMX	primer	1	21
GGBKTAO02BZ3EL	primer	1	21
GGBKTAO02BUDXD	primer	1	21
GGBKTAO02BUDXD	primer	298	318
GGBKTAO02BTRU5	primer	1	21
GGBKTAO02BTRU5	primer	243	263
GGBKTAO02BU6DL	primer	1	21
GGBKTAO02BU6DL	primer	151	171
GGBKTAO02BN2DH	primer	1	21
GGBKTAO02BN2DH	primer	473	493
GGBKTAO02BM0GU	primer	1	21
GGBKTAO02BSS2Y	primer	1	21
GGBKTAO02BV45D	primer	1	21
GGBKTAO02BWEKY	primer	1	21
GGBKTAO02BWEKY	primer	410	430
GGBKTAO02BXS6R	primer	1	21
GGBKTAO02BXS6R	primer	205	225
GGBKTAO02BSZFQ	primer	1	21
GGBKTAO02BSMQT	primer	1	21
GGBKTAO02B0PKI	primer	1	21
GGBKTAO02B0YWY	primer	1	21
GGBKTAO02B0YWY	primer	340	360
GGBKTAO02BMED5	primer	1	21
GGBKTAO02BXMUQ	primer	1	21
GGBKTAO02BXMUQ	primer	195	215
GGBKTAO02BLFJ1	primer	1	21
GGBKTAO02BORQS	primer	1	21
GGBKTAO02BQSBX	primer	1	21
GGBKTAO02BO061	primer	1	21
GGBKTAO02BU9KR	primer	1	21
GGBKTAO02BWBGG	primer	1	21
GGBKTAO02BWBGG	primer	352	372
GGBKTAO02B0CU6	primer	1	21
GGBKTAO02B0CU6	primer	157	177
GGBKTAO02BZAWZ	primer	1	21
GGBKTAO02BQO5J	primer	1	21
GGBKTAO02BRUC2	primer	1	21
GGBKTAO02BRUC2	primer	256	276
GGBKTAO02BW96W	primer	1	21
GGBKTAO02BT7LQ	primer	1	21
GGBKTAO02BPZU1	primer	1	21
GGBKTAO02BPZU1	primer	464	484
GGBKTAO02BPTNM	primer	1	21
GGBKTAO02BN8O9	primer	1	21
GGBKTAO02BSSZ2	primer	1	21
GGBKTAO02BYB89	primer	1	21
GGBKTAO02BUG2B	primer	1	21
GGBKTAO02BLR7D	primer	1	21
GGBKTAO02BLR7D	primer	192	212
GGBKTAO02BXAAG	primer	1	21
GGBKTAO02B1BML	primer	1	21
GGBKTAO02BY4NI	primer	1	21
GGBKTAO02BY4NI	primer	472	492
GGBKTAO02BYFDW	primer	1	21
GGBKTAO02BYU2C	primer	1	21
GGBKTAO02B05CZ	primer	1	21
GGBKTAO02BU29Z	primer	1	21
GGBKTAO02BU29Z	primer	268	288
GGBKTAO02BT4JY	primer	1	21
GGBKTAO02BT4JY	primer	288	308
GGBKTAO02BMKQF	primer	1	21
GGBKTAO02BK506	primer	1	21
GGBKTAO02BO06U	primer	1	21
GGBKTAO02BNPRA	primer	1	21
GGBKTAO02BLVEK	primer	1	21
GGBKTAO02BY7SR	primer	1	21
GGBKTAO02BP57K	primer	1	21
GGBKTAO02BOUTE	primer	1	21
GGBKTAO02BQIVV	primer	1	21
GGBKTAO02BLO4Q	primer	1	21
GGBKTAO02BLO4Q	primer	404	424
GGBKTAO02BQ4YW	primer	1	21
GGBKTAO02BVVQV	primer	1	21
GGBKTAO02BVVQV	primer	137	157
GGBKTAO02BP58N	primer	1	21
GGBKTAO02BU9KN	primer	1	21
GGBKTAO02BRKR8	primer	1	21
GGBKTAO02B1XTE	primer	1	21
GGBKTAO02BPZX9	primer	1	21
GGBKTAO02BVL9S	primer	1	21
GGBKTAO02BUWUT	primer	1	21
GGBKTAO02BPQFN	primer	1	21
GGBKTAO02BPQFN	primer	351	371
GGBKTAO02BNF8G	primer	1	21
GGBKTAO02BT4GW	primer	1	21
GGBKTAO02BLO20	primer	1	21
GGBKTAO02BMT77	primer	1	21
GGBKTAO02BPGZ3	primer	1	21
GGBKTAO02BPGZ3	primer	113	133
GGBKTAO02BR6Z6	primer	1	21
GGBKTAO02BTRR9	primer	1	21
GGBKTAO02BLCGU	primer	1	21
GGBKTAO02BLFM8	primer	1	21
GGBKTAO02BL1OZ	primer	1	21
GGBKTAO02BL1OZ	primer	246	266
GGBKTAO02BQLZ9	primer	1	21
GGBKTAO02BV45U	primer	1	21
GGBKTAO02BOOIE	primer	1	21
GGBKTAO02BOOIE	primer	514	534
GGBKTAO02BOUSK	primer	1	21
GGBKTAO02BNSZY	primer	1	21
GGBKTAO02BNJDD	primer	1	21
GGBKTAO02B0CSZ	primer	1	21
GGBKTAO02BRBC7	primer	292	312
GGBKTAO02B1K1O	primer	1	21
GGBKTAO02BV78Z	primer	1	21
GGBKTAO02BPWTV	primer	1	21
GGBKTAO02BYU3F	primer	1	21
GGBKTAO02BYU3F	primer	121	141
GGBKTAO02BSDAL	primer	1	21
GGBKTAO02BSDAL	primer	339	359
GGBKTAO02B1BLX	primer	1	21
GGBKTAO02BUWVL	primer	1	21
GGBKTAO02BUWVL	primer	288	308
GGBKTAO02BZZ7N	primer	1	21
GGBKTAO02BUKCF	primer	1	21
GGBKTAO02BP9HI	primer	1	21
GGBKTAO02BL4WV	primer	1	21
GGBKTAO02BM0G4	primer	1	21
GGBKTAO02BM0G4	primer	247	267
GGBKTAO02BXJOW	primer	1	21
GGBKTAO02BXJOW	primer	353	373
GGBKTAO02BSJLC	primer	1	21
GGBKTAO02BSJLC	primer	150	170
GGBKTAO02BQYM4	primer	1	21
GGBKTAO02BQYM4	primer	193	213
GGBKTAO02BSMN6	primer	1	21
GGBKTAO02BN2ER	primer	1	21
GGBKTAO02BZD4O	primer	1	21
GGBKTAO02BNV3E	primer	1	21
GGBKTAO02BM9YG	primer	1	21
GGBKTAO02BMW9K	primer	1	21
GGBKTAO02BXJOE	primer	1	21
GGBKTAO02BMW98	primer	1	21
GGBKTAO02BOE3A	primer	1	21
GGBKTAO02BYYB3	primer	1	21
GGBKTAO02BM6VD	primer	1	21
GGBKTAO02BR94C	primer	1	21
GGBKTAO02BR94C	primer	293	313
GGBKTAO02BN8SO	primer	1	21
GGBKTAO02BLVB4	primer	1	21
GGBKTAO02BW63Q	primer	1	21
GGBKTAO02BQVLN	primer	1	21
GGBKTAO02BLR93	primer	1	21
GGBKTAO02BLR93	primer	372	392
GGBKTAO02BLR93	primer	352	372
GGBKTAO02BM6UR	primer	1	21
GGBKTAO02BVVNB	primer	1	21
GGBKTAO02BVVNB	primer	506	526
GGBKTAO02BRN0Z	primer	1	21
GGBKTAO02BRN0Z	primer	175	195
GGBKTAO02BRBDV	primer	1	21
GGBKTAO02BNMNK	primer	1	21
GGBKTAO02BXJPG	primer	1	21
GGBKTAO02BL1PA	primer	1	21
GGBKTAO02BZZ7R	primer	1	21
GGBKTAO02BVFVW	primer	1	21
GGBKTAO02BYYDK	primer	1	21
GGBKTAO02BSZFM	primer	1	21
GGBKTAO02BXP3C	primer	1	21
GGBKTAO02BUNH0	primer	1	21
GGBKTAO02BPZWB	primer	1	21
GGBKTAO02BR902	primer	1	21
GGBKTAO02BMQZM	primer	1	21
GGBKTAO02BMQZM	primer	351	371
GGBKTAO02BUDYE	primer	1	21
GGBKTAO02BUDYE	primer	183	203
GGBKTAO02BNGBE	primer	1	21
GGBKTAO02BUTS5	primer	1	21
GGBKTAO02BS5N4	primer	1	21
GGBKTAO02BOH4H	primer	1	21
GGBKTAO02BWUIV	primer	1	21
GGBKTAO02BWUIV	primer	508	528
GGBKTAO02BM6QB	primer	1	21
GGBKTAO02BUG5J	primer	1	21
GGBKTAO02BNJHW	primer	1	21
GGBKTAO02BTLJ5	primer	1	21
GGBKTAO02BPZX2	primer	1	21
GGBKTAO02BPZX2	primer	230	250
GGBKTAO02BT086	primer	1	21
GGBKTAO02BXMTF	primer	1	21
GGBKTAO02BORO5	primer	1	21
GGBKTAO02BZAVK	primer	1	21
GGBKTAO02BNPQT	primer	1	21
GGBKTAO02B0MAO	primer	1	21
GGBKTAO02BPM74	primer	1	21
GGBKTAO02BPM74	primer	149	169
GGBKTAO02BUG6L	primer	1	21
GGBKTAO02B0PG1	primer	1	21
GGBKTAO02BZAWD	primer	1	21
GGBKTAO02BRQ7X	primer	1	21
GGBKTAO02BPQEB	primer	1	21
GGBKTAO02BW96L	primer	1	21
GGBKTAO02BSJIC	primer	1	21
GGBKTAO02BWBGX	primer	1	21
GGBKTAO02BM91B	primer	1	21
GGBKTAO02BM91B	primer	492	512
GGBKTAO02BOOHL	primer	1	21
GGBKTAO02BXMWW	primer	1	21
GGBKTAO02BV44W	primer	1	21
GGBKTAO02BX82C	primer	1	21
GGBKTAO02BX82C	primer	218	238
GGBKTAO02BQSFT	primer	1	21
GGBKTAO02BQSFT	primer	268	288
GGBKTAO02BV8AI	primer	1	21
GGBKTAO02BVFV7	primer	59	79
GGBKTAO02BNY63	primer	1	21
GGBKTAO02BXZGR	primer	1	21
GGBKTAO02BOXXY	primer	1	21
GGBKTAO02BNPQP	primer	1	21
GGBKTAO02BU29R	primer	1	21
GGBKTAO02BRQ30	primer	1	21
GGBKTAO02BRQ30	primer	430	450
GGBKTAO02BN2E2	primer	1	21
GGBKTAO02BZ9NG	primer	1	21
GGBKTAO02BRA9Z	primer	1	21
GGBKTAO02BLR84	primer	1	21
GGBKTAO02BLR84	primer	339	359
GGBKTAO02BXS5F	primer	1	21
GGBKTAO02BTU0G	primer	1	21
GGBKTAO02BTU0G	primer	281	301
GGBKTAO02BUWUK	primer	1	21
GGBKTAO02BLR8F	primer	1	21
GGBKTAO02BNSVF	primer	1	21
GGBKTAO02BNSVF	primer	388	408
GGBKTAO02BQO6V	primer	1	21
GGBKTAO02BT7KX	primer	1	21
GGBKTAO02BSPZA	primer	1	21
GGBKTAO02BZTWC	primer	1	21
GGBKTAO02BPTMR	primer	1	21
GGBKTAO02BYIGO	primer	1	21
GGBKTAO02BQ41C	primer	1	21
GGBKTAO02BMHJM	primer	1	21
GGBKTAO02BPAL1	primer	1	21
GGBKTAO02BOOI0	primer	1	21
GGBKTAO02BOOI0	primer	502	522
GGBKTAO02BR0K8	primer	1	21
GGBKTAO02BR0K8	primer	392	412
GGBKTAO02BRBCW	primer	1	21
GGBKTAO02BLO1S	primer	1	21
GGBKTAO02BYU44	primer	1	21
GGBKTAO02BTIBP	primer	1	21
GGBKTAO02BRBBI	primer	1	21
GGBKTAO02BQ4X0	primer	1	21
GGBKTAO02BRBBB	primer	1	21
GGBKTAO02BWHTX	primer	1	21
GGBKTAO02BUKCN	primer	1	21
GGBKTAO02BLVBX	primer	1	21
GGBKTAO02BOH7I	primer	1	21
GGBKTAO02BNPO1	primer	1	21
GGBKTAO02BNPO1	primer	257	277
GGBKTAO02BTRTS	primer	1	21
GGBKTAO02BN5KA	primer	1	21
GGBKTAO02BN5KA	primer	141	161
GGBKTAO02BUQL1	primer	1	21
GGBKTAO02BUNDU	primer	1	21
GGBKTAO02B1EQO	primer	1	21
GGBKTAO02BLIRL	primer	1	21
GGBKTAO02BYX9H	primer	1	21
GGBKTAO02B0FZ8	primer	1	21
GGBKTAO02B0FZ8	primer	441	461
GGBKTAO02BU6G3	primer	1	21
GGBKTAO02BU6G3	primer	495	515
GGBKTAO02BORNI	primer	1	21
GGBKTAO02BRQ68	primer	1	21
GGBKTAO02B0SMF	primer	1	21
GGBKTAO02BSZCW	primer	1	21
GGBKTAO02BMNR5	primer	1	21
GGBKTAO02BPNCD	primer	1	21
GGBKTAO02BNV4Y	primer	1	21
GGBKTAO02BQVJU	primer	1	21
GGBKTAO02BWK1N	primer	1	21
GGBKTAO02BPWPP	primer	1	21
GGBKTAO02BPWPP	primer	387	407
GGBKTAO02BW3X0	primer	1	21
GGBKTAO02BXGI8	primer	1	21
GGBKTAO02BUWY3	primer	1	21
GGBKTAO02BY7RB	primer	1	21
GGBKTAO02BTRRY	primer	1	21
GGBKTAO02BTX2Y	primer	1	21
GGBKTAO02BSV8K	primer	1	21
GGBKTAO02B131J	primer	1	21
GGBKTAO02BWRBT	primer	1	21
GGBKTAO02BPTJS	primer	1	21
GGBKTAO02B0CWZ	primer	1	21
GGBKTAO02BQ1V9	primer	1	21
GGBKTAO02B1HZ2	primer	1	21
GGBKTAO02B1EQK	primer	1	21
GGBKTAO02B1EQK	primer	360	380
GGBKTAO02BMHLC	primer	1	21
GGBKTAO02BXMTN	primer	1	21
GGBKTAO02BO7E8	primer	1	21
GGBKTAO02BO7E8	primer	341	361
GGBKTAO02BMEE0	primer	1	21
GGBKTAO02BLCC5	primer	1	21
GGBKTAO02BV48A	primer	1	21
GGBKTAO02BP9FJ	primer	1	21
GGBKTAO02BW974	primer	1	21
GGBKTAO02BZWZX	primer	1	21
GGBKTAO02BZWZX	primer	339	359
GGBKTAO02BMT59	primer	1	21
GGBKTAO02BL4W6	primer	1	21
GGBKTAO02BL4W6	primer	492	512
GGBKTAO02BYLPT	primer	1	21
GGBKTAO02B0MCB	primer	1	21
GGBKTAO02BOX0E	primer	1	21
GGBKTAO02BMECN	primer	1	21
GGBKTAO02BREF0	primer	1	21
GGBKTAO02BMKQQ	primer	1	21
GGBKTAO02BMKQQ	primer	219	239
GGBKTAO02BYRYO	primer	1	21
GGBKTAO02BPDUD	primer	1	21
GGBKTAO02B1UJX	primer	1	21
GGBKTAO02B1UJX	primer	297	317
GGBKTAO02BQFP1	primer	1	21
GGBKTAO02BO4BY	primer	1	21
GGBKTAO02BVFXT	primer	159	179
GGBKTAO02BZAZY	primer	1	21
GGBKTAO02BR6X8	primer	1	21
GGBKTAO02BW0O7	primer	1	21
GGBKTAO02BT09T	primer	1	21
GGBKTAO02BWEPS	primer	1	21
GGBKTAO02BZNLX	primer	1	21
GGBKTAO02BZNLX	primer	327	347
GGBKTAO02BLIOH	primer	1	21
GGBKTAO02BOURW	primer	1	21
GGBKTAO02BXZJJ	primer	1	21
GGBKTAO02BW3XW	primer	1	21
GGBKTAO02BNC2F	primer	1	21
GGBKTAO02BNY8B	primer	1	21
GGBKTAO02BV8DB	primer	1	21
GGBKTAO02BV8DB	primer	273	293
GGBKTAO02BX2MW	primer	1	21
GGBKTAO02BX2MW	primer	155	175
GGBKTAO02BVI3F	primer	1	21
GGBKTAO02BLO4Y	primer	1	21
GGBKTAO02BNY88	primer	1	21
GGBKTAO02BTLH0	primer	1	21
GGBKTAO02BWN20	primer	1	21
GGBKTAO02B1REB	primer	1	21
GGBKTAO02BWUGZ	primer	1	21
GGBKTAO02BPAKP	primer	1	21
GGBKTAO02BPAKP	primer	476	496
GGBKTAO02BQ739	primer	1	21
GGBKTAO02BQ739	primer	454	474
GGBKTAO02BQCJG	primer	1	21
GGBKTAO02BV46A	primer	1	21
GGBKTAO02BZNK7	primer	1	21
GGBKTAO02BW3YD	primer	1	21
GGBKTAO02BQVGT	primer	1	21
GGBKTAO02BZ9RP	primer	1	21
GGBKTAO02BLIPD	primer	1	21
GGBKTAO02BORPP	primer	1	21
GGBKTAO02B0PKY	primer	1	21
GGBKTAO02BWUIK	primer	1	21
GGBKTAO02BW644	primer	1	21
GGBKTAO02BW644	primer	186	206
GGBKTAO02BUTTX	primer	1	21
GGBKTAO02BLCFK	primer	1	21
GGBKTAO02BSPWN	primer	1	21
GGBKTAO02BZ3A8	primer	1	21
GGBKTAO02BZ3A8	primer	458	478
GGBKTAO02BPJ58	primer	1	21
GGBKTAO02BSV8Z	primer	1	21
GGBKTAO02BQYNB	primer	1	21
GGBKTAO02BORPC	primer	1	21
GGBKTAO02BO4AU	primer	1	21
GGBKTAO02BPDQW	primer	1	21
GGBKTAO02BPZW5	primer	1	21
GGBKTAO02BN5J3	primer	1	21
GGBKTAO02BR60I	primer	1	21
GGBKTAO02BQ4XW	primer	1	21
GGBKTAO02BX5XE	primer	1	21
GGBKTAO02BLR53	primer	1	21
GGBKTAO02BLR53	primer	453	473
GGBKTAO02BOH49	primer	1	21
GGBKTAO02BVSF7	primer	1	21
GGBKTAO02BW98P	primer	1	21
GGBKTAO02BWHTC	primer	1	21
GGBKTAO02BMXCO	primer	1	21
GGBKTAO02BO7JZ	primer	1	21
GGBKTAO02BQSE1	primer	1	21
GGBKTAO02B013K	primer	1	21
GGBKTAO02BREKL	primer	1	21
GGBKTAO02BVPFM	primer	1	21
GGBKTAO02BOROF	primer	1	21
GGBKTAO02BNV05	primer	1	21
GGBKTAO02BSS25	primer	1	21
GGBKTAO02BSS25	primer	223	243
GGBKTAO02BTLI2	primer	1	21
GGBKTAO02BYB5P	primer	1	21
GGBKTAO02BVYVA	primer	1	21
GGBKTAO02BVFYH	primer	1	21
GGBKTAO02BS5PT	primer	1	21
GGBKTAO02BTX3C	primer	1	21
GGBKTAO02BWELI	primer	1	21
GGBKTAO02B0FYN	primer	1	21
GGBKTAO02BOBU3	primer	1	21
GGBKTAO02BOBU3	primer	417	437
GGBKTAO02BL703	primer	1	21
GGBKTAO02BNGAQ	primer	1	21
